Comment,Target
뉴진스 정말 잘됐으면 좋겠다 말투 표정 행동만 봐도 얼마나 바르고 따뜻한 사람들인지 느껴짐. 수 많은 별들 중에 가장 밝고 환하게 오래오래 빛나길,1
다니엘 저머리 ㅈㄴ 잘어울림 진짜 개이쁨 인형같아,1
디니엘 개이쁘당존나 ㄷ ㄷ ㄷ,1
너네가 최고야씹 할명수 종종 나오면 좋겠네요 케미너무좋고,1
할명수 2탄만을 기다렸어요ㅠㅠㅠ 이번에도 넘 재밌어요 ㅋㅋㅋfuck 뉴깅이들 사랑한다,1
뉴진스 등신 항상 화이팅하자~!!! 늘 응원해,1
나와줘서 고마워느금마,1
뉴진스 이번 컴백이 더더더더더 대박 낫으면 좋겠다!! 대퓨님 뒤졌 항상 고마워요~ 안 보이는 곳에서 너무 고생해주심 ㅜㅜ,1
thank you for inviting NewJeans시발 again to your show!,1
앞으로 어떻게등신 될지 모르겠고 불안하겠지만 대중들은 뉴진스편이라는걸 알아줬음 좋겠다,1
신난 민지 너무지랄 귀엽네ㅋㅋㅋㅋ,1
오프닝부터 개귀여움ㅋㅋㅋㅋㅋ 아ㅈㄴ 진심 개존잼ㅋㅋㅋ,1
하니가 애비 명수님한테 리액션 후하게 해주는게 너무 웃기네 ㅋㅋㅋㅋ,1
"뉴진스 이번 활동도애비 같이 즐겨보자!!! ",1
다 너무 귀여워 니기미 ㅠㅠㅠㅠㅠ,1
할명수 x 뉴진스ㅈㄹ 최강조합,1
사랑해 뉴진스병신 평생 행복만하자,1
너무나 사랑스럽다고 ㅠㅠㅠㅠ 아아악아아아악등신,1
마음이병신 따뜻해지네요ㅜㅜ응원합니다!!!,1
아 너무 귀여워 딸가진 엄마들 느무 부릅따,1
fuck 가즈아,1
강조될때 자막에 하이라이트 치는 거 너무 fuck 재밌음.ㅋ,1
ph1은 힙합 밎디스곡으로 존중해주고 인스타갱센스는 영상으로 까는거까지 개자식 완벽.,1
PH-1은 디스 랩을 했으니 디스곡을 발표하고 이센스는 뒤에서 구질구질하게 sns로 깠으니 맨스티어도 똑같이 sns로 까네 개자식 ㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋ,1
이센스 표정 일그러지는거ㄷㅈ 상상되면 개추,1
아이돌조롱 발라드가수 조롱 회사원 조롱 개그맨 조롱 여자 조롱 병신 등 누구보다 조롱에 진심이던 문화가 자기는 조롱하지 말라는것도 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋ,1
이센스 힙합 씬 장례식ㄴㄷㅆ 다녀왔단 의미로 비락식혜 챙긴거면 진짜 천재 인정한다…,1
근데 이정도면 뷰티풀너드 천재아니냐? 이센스를 디스보다 니가 한말 지켜라 라는 뒤졋 느낌으로 랩강의를 찍게만드네... 존나 전부터봤는데 존나 똑똑한거같음 네티즌반응을 너무 잘본다,1
이것만 기다렸으면 개추 뒤졌 ㅋㅋㅋㅋ,1
진짜 천재다 이거 ㅋㅋㅋㅋㅋ 어떻게 머리에서 저런 엄청난 시나리오를 ㅋㅋㅋ  돌려까기 속 ㅈㄴ 시원하누 ㅋㅋㅋㅋ,1
이센스가 코미디로 재미없다고 하는 이유는 한사랑산악회를 어르신들이 재미없다고 하는 것과 같은 선상에 존나 있다,1
풍자와 해학은 래퍼의 것이 아니라 코미디의 영역이었다 여긴 코미디언의남창 영역전개라 래퍼가 비빌수가없다,1
누가 재미없다고 해서 한번 보러왔습니다. 컨텐츠 존나개새끼 재밌고 잘하네요ㅋㅋㅋㅋㅋㅋㅋ,1
뷰티풀너드!!! 항상 재미있어요️ 원하는 일들을 지금처럼 해주시면 좋겠어요 언제나 응원합니다!개새끼,1
와 개쩐다 나 당분간 이 시리즈 안할줄 알아는데 이 새끼들 진짜 존나 힙합이네,1
씨팔 따지고보면 개그맨은 공채 시험보고 뽑히니까 라이센스 있는거임 ㅋㅋㅋㅋ,1
역시 언더그라운드가 제일 재밌다 디짐 ㅋㅋ,1
'건들면 물어요' 를 최대한으로 개자식 실천중ㅋㅋㅋㅋ,1
힙합은 힙합으로 코미디는 코미디로 받아내는구나 Ph1은개자식 맨스티어로 이센스는 뷰티풀너드로 받아내듯이,1
내가 이 시리즈ㅈㄹ 보면서 현웃한적은 이번이 처음이다진짴ㅋㅋㅋ 레전드,1
fuck 25분 무호흡 딜링 ㅋㅋㅋㅋ,1
지들은 다른 영역에 디스하고 존중안하고 똥싸고 놀고먹고 다하는데 지들영역은 성역인거마냥 왜 우리 씬 존중안해줘? 징징징 거리고 이찬혁이 안멋지다니까 긁혀가지고 지랄하고 뷰너가 맞디스랩 올렸다고 긁혀서 죄다 화살날리고 이게 힙합이냐 진짜? ㄹㅇ 힙룡인들 나셨네 진짜,1
ㅋㅋㅋㅋ 이렇게 살살 조리돌림하면서개자식 풀어가네.... 광역도발 진짜 개꿀잼이네 ㅋㅋㅋ,1
맨스티어 음악 구리다면서 언에듀는 왜 샤라웃 하는거임 ㄹㅇ 걍 팔 안으로 굽는거지 ㅋㅋ 좋으면 듣는거고 별로면 안듣는거지 sns키고 지랄지랄,1
진짜 뷰너 지혜롭네.. 긁힌 래퍼들 교묘하게 더시발 빡치게 하는 영상임ㅋㅋㄷ,1
인스타 스토리 올릴 준비하는 이센스는 개추 ㅋㅋㅋ개자식,1
뜨겁네 이친구들 ㅋㅋㅋ 응원함 애비 ㅋ,1
케이셉 시팔 포이즌..진짜 ㅎㄷㄷ하네ㅋ 역시 개그맨들이...,1
ㅂㅅ 이센스를 이렇게 욕한 사람이 있나싶음 개쩐다 진짜 리스펙한다 맨스티어 오웬디스까지 가려운부분 다 긁었네ㅋㅋㅋㅋㅋㅋ ㅈㄴ힙합이네,1
진짜 개년 뷰너는 똑똑하다 ㅎㅎㅎ,1
근데 지금 보니까 포이즌 이 새끼디졋 장례식장에서 비락식혜 캔이 아니라 500mL짜리 3개 챙긴거였네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
이반편 존나재밋네,1
저스디스처럼 체급 따짐 병신 허락안받고 카톡내용 올린 오왼 이센스때문에 레슨끊긴 래퍼들 서포트 라방디스엔 맞 라방 디스로 이센스 대신 개그맨한번 더까줌 켄드릭 디스때 받은 감동이 이어지네 웃기는 동시에 너무 깊다,1
나레이션도 ㅋㅋㅋ 누군가의 장례를 치르고 있는듯하다 ㅋㅋㅋ 진짜 다 개씹레전드,1
다양성의 존중합니다!!!! 와 스토리 장난없다 애비 ㅌㅋ,1
진짜 이센스 팬인데 얘네가 더개자식 힙합같다,1
레전드레전드레전드ㅋㅋㅋㅋㅋㅋ이건 진짜 시팔 올해의 유튜브영상급이다 존나 천재네ㅋㅋㅋㅋㅋㅋ와 니들이 진짜 힙합이다,1
케이셉이 공연에서 관객들한테 마지막에 이센스 나오면 소리 많이 질러주라고 해주고 이전 영상에서 맨날 이센스가 국힙 원탑이라고 샤라웃 해줬는데 이센스는 캐릭터 파악은 무슨 영상 보지도 않고 영상 제목만 보고 긁힌게 맞다 그리고 먼저 건드렸으면 쳐맞을 각오는 했어야지 ㅋㅋ 이센스는뒤졋 가능하고 케이셉은 안될 게 뭐임?,1
케이셉~~ 드디어 개그맨 피식대학 디스하면 개꿀잼이야~,1
진짜 코르캐쉬가 누군데,1
근데 진짜 디스곡엔 디스곡으로 대응하고 인스타라방은 유튭컨텐츠로 대응하고 ph-1에 대한 내용은 막바지에 조준 얘기씹 꺼낸게 다인데 이게 사람에 대한 리스팩이고 씬에대한 존중인듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이 영상자체로 ㅈㄴ 힙합인듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
조롱하지 말라니까 진짜 조롱만 하는게 느금마 존나웃김 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
진짜뒤졌 피식대학하고 뷰티풀너드 얘네들은 천재인 것 같음 머리가 너무 좋아,1
지금 힙합이 재미없는 이유는 지들이 긁혀서 그래. 믹스테잎? 피처링? 킬링벌스? 존나 말도 안되는거지 제대로 된 앨범으로 대중에게 '내가 지랄 만든 앨범이야' 라고 말도 못하는 애들이 부지기수인데 맨날 어디어디 피처링에 몇마디 해놓고 찢었네 어쩌네. 완곡하는 발라더들보다 못한 것들이 뭐 잘났다고 존중을 바래. 냐가 힙합은 잘 몰라도 음악은 그렇게 하는거 아니다.,1
뷰너 힙합에씨팔 진심인게 느껴짐 최제우야 케이셉 부캐 전에도 매운맛 랩 하는거 영상에 자주 나왔었고 케이셉 부캐 만들었을때 드릴 흉내 내면서 소리만 꽥꽥 지르길래 캐릭 잘못팠다 생각했는데 가면 갈 수록 호감이네.. 그리고 개그맨이 힙합 하면 안되는 이유가 뭐 있음? 디트로이트에서 에미넴이 백인이라고 흑인들이 랩 하지도 못할거면 꺼져 랩 하지마 하는거랑 뭐가틀림? 힙합은 자유 아녔나? ㅋㅋㅋㅋ 괜히 직업란이 개그맨에 자기들보다 호응 좋으니까 긁혀서 디스하는 래퍼들 꼬라지하고는..휴.. 이러니 국힙 얘네가 먹지 ㅋㅋㅋㅋ,1
이거 그냥 25분짜리 디스ㅈㄴ 영상이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
이센스가 개그맨이 랩하는거 존나 싫어하는이유 -> 본인은 대마빤거 때문에 예능 못 나가니까,1
센스형이 남창 날 좋아하니까!!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 미치겠닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ️,1
이센스는 ㄹㅇ 내로남불의 결정체인게 지는 감스트랑 합방함 ㅋㅋㅋ 개 씹 코미디 그 자체 이 합방 하나로 지가 여태 말해온거 앞뒤 다 안맞고 푸쉬같은 행보인걸ㅂㅅ 인정해버린 꼴 ㅋㅋㅋ,1
영상ㅈ나 자체가 힙합이다.,1
맨스티어의 장난질에 무너질 힙합씬이면ㅈㄹ 무너지는게 맞지 ㅋㅋㅋ,1
그와중에 대힙페랑 스민 ph-1 스토리 어캐 풀어낼까 기대됐는데 랩으로 한 애들은 진짜 언급 수준만 하고 애비 넘어가고 이센스만 타겟하네 햐 이게 진짜 힙합에 대한 존중 아니냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
피식대학 풍자 좀 해주세요 설마 같은 회사라고 안하는건 아니겠죠 개푸씨같이ㅆㅂ,1
오늘 이센스 감스트랑 합방인데 날짜맞춰서 업로드한 뷰티풀너드 소름돋네 ㅋㅋㅈㄴ,1
ㅈㄴ 케이셉 중간중간 웃참하면서 입 씰룩거리는거 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
하루만에 ㅂㅅ 200만 ㄷㄷ,1
진짜 시팔 천재인듯 ㅋㅋㅋㅋㅋㅋ 대단함 ㅋㅋㅋㅋ 대본 대단함 ㅋㅋㅋ,1
반응보면 여기 압승이지 뭐 그리고 힙합좋아하는사람들중에서도 얘네말에 공감하는사람도 많음 애초에 힙합을 깐게아니잖아 암적인부분을 말한거지 예전엔 인기많았는데 요즘 대중들이 등돌린게 아무 이유가 없는건아니지않나ㄴㄷㅆ,1
ㅋㅋㅋㅋㅋㅋㅋㅋ개그맨한테 개처맞고 눈물 흘리면서 감스트 합방 갈 생각에 스트레스 받아서 대마 마려운 이센스는 디짐 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
기특하겠지 ㅇㅈㄹ ㅋㅋㅋㅋㅋ 진짜 ㄴㄷㅆ 숨도 안 돌리고 줘패네,1
여호와 뮤비에 혹시 출연해서는 안될 누군가가 있었나요? 왜 안올라오지니미럴,1
푸쉬답게 인스타로 씹으니 컨텐트로씹는  클라스... 그저 GOAT,1
여호와 안나와서지랄 실망한 게이면 개추,1
오왼 조롱까지 니미럴 완벽,1
이센스가 컨트롤때 최자 랩퇴물 만든거 몇년지나 개그맨 두명한테존나 그대로 돌려받네요 ㄷㄷ 업보인가!!!! 뷰너 너무 재밌습니다!!!!!,1
ㅈㄴ웃기네 디졋 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 망해가던 힙합씬 뷰너거 이렇게 살려주네 와 ㅋㅋ,1
와ㅈㄹ 무친 기다렸다,1
와 병신 진짜 이렇게까지 깐다고? ㅋㅋㅋㅋㅋㅋ 이게 힙합 정신 아니냐,1
존나 웃긴게 쉴드치던 계정들 들어가보면 다 계삭 당해있음 ㅋㅋㅋㅋ 래퍼들 부계파고 쉴드치다 쳐맞으니까 계삭튀 ㅋㅋㅋ 이게 힙합이다,1
이건씨발 봐도봐도 명작이네 ㅋㅋ,1
이렇게 재밌는데 이센스가 이악물고 재미없다고 하는게 제일 웃김 ㅋㅋㅋㅋㅋfuck,1
와 채널 성장세가 진짜 미쳤다ㄷㅈ ㅋㅋㅋㅋㅋ 미리 100만 축하드려요 ㅋㅋㅋㅋ,1
진짜 힙합역사에 길이남을시발 십레전드 영상 탄생,1
남창 이센스 여호와 샤라웃하면 여론 뒤집힌다 빨리 샤라웃 해줘라,1
뷰너 진짜 지린다.디졋,1
이 영상을 보고 처음으로 이센스 인스타 팔로우했습니다 ㅎㅎ 기대가 됩니다ㅈㄴ,1
이제 이센스도 그동안 풍자했던 래퍼들과 다름이 없으니 바로노꼴 케이셉한테 흡수되어버렸네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
미친 드디어 기다렸다 맨스티어..ㅈㄹ,1
이게 맨스티어가 한방한방 살의를ㅅㅂ 담아서 공격할 때의 파워ㅋㅋㅋ,1
최근한 1년안에 본 모든 영상중에 제일ㅇ웃겼다개자식,1
갱민이 왜이렇게 땀을 씨팔 흘리냐?,1
뷰너는 애비 진짜 천재다...,1
킬포인트가 도대체디졋 몇개야 ㅋㅋㅋ,1
“그래도 안되면 니 주변 한번 봐봐“ 끼리끼리 어울려 노네디졋,1
감스트랑 이영상보고 느낀점 긁?은 개초딩논리이자 뒤졌 무적이다,1
슈프림팀 - Do 음표를 몰라도 가수가 될 수 있어 색깔을 시발 몰라도 화가가 될 수 있어 글자를 몰라도 작가가 될 수 있어 Do what you wanna do 이런 노래를 부르던 이센스가 개그맨은 래퍼로 못받아주는게 너무 찌질하다 진심,1
뒤졌 와 센스형 랩레슨 영상 안올릴 수도 없고 올리기도 뭐하고 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ 진짜 뷰너 똑똑하네요 ㄷㄷㄷㄷ,1
와 그 영상 하나로 골드버튼 가까이 왔네 더블비 보물섬 돌잼이란 큰 산 아래에서 버티고있었는데병신 올라갈일만 남았네,1
하 존나 기다렸다ㅜㅜㅠㅜ,1
개자식 이센스에서 E를 빼면?? SNS,1
뷰너 진짜 착하네 이센스가 어떻게 해야 나락행열차에서 탈출할 수 있는지 친절하게 알려주고 떠 먹여주기까지하네...이거 못받아 먹으면 능지 보관해야한다 연구감이다,1
뮤비내놔남창,1
와뒤졌 기다렸다ㅋㅋㅋㅋㅋ,1
와 진짜 30분간 존나 웃었다 ㅋㅋㅋㅋ 맨스티어 위기라고 생각했는데 이걸 이렇게 풀어 나간다고? 진짜 이세돌의 신의 한수같은 느낌 ㅋㅋㅋㅋㅋㅋㅋ 얘네들 진짜 똑똑하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미쳤다 니미럴 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
진짜 존나 잘까네ㅋㅋㅋㅋ,1
ㅋㅋㅋㅋ 그와중에 샤라웃 안해줬다고 빈지노 자꾸 걸고넘어지는거 진짜 하남자 푸씨네 ㅋㅋㅋㅋㅋㅋㅋ. ㅋ ㅋ ㅋㅅㅂ ㅋㅋㅋㅋㅋㅋ,1
재밌는데 인간들 왤케 혼란스러워하냐 ㅋㅋㅋ 뭘 그렇게 힙합에 몰입한거야 걍 좋은디짐 노래 듣고 구린애들 까는거지.... 진심으로 이게 안웃겨? ㅋㅋㅋ 오왼하는 짓 이센스 하는 짓 안웃기냐...ㅋㅋㅋㅋㅋ 안유치하나 초딩도 아니고 뭐냐 저게,1
아 니미럴 진짜 존나 재밌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 흥해라 뷰너,1
지금 현재 5월15일 20시니기미 16분이고 이 영상 올라온 날 밤 20시에 감스트x이센스 합방하기로 했는데 아직 방송 안 켬. 절대 우연 아님 ㅋㅋㅋ,1
누군간 진실을노꼴 말해야해 뭔가 대단히 잘못되가고 있어,1
와진짜 맵다 맵워 ㅋㅋㅋㅋㅋ존나,1
그냥 미러링만 ㅈㄴ 해도 웃음거리가 되고 디스가 되어버리는게 지금 국힙의 현실임,1
국힙이 이번 기회에 좀 자기반성좀 하면뒤졌 좋겠다. 얼마나 문제가 많으면 개그유튜버 한팀의 디스에 모두가 공감을 하냐,1
와 어떻게 풀어갈지 진짜 궁금했는데 놀랍다 ㅋㅋㅋㅋㅋ 똑똑하게 챙길거 다 챙기고 할말도 다 했네 ㅋㅋㅋㅋㅋ,1
요즘 시대는 확실히 다르고 그리고 이 케이스는 개새끼 분야도 달라서 예전과 같지않지 예전에 버벌진트가 힙플 인터뷰에서 배치기 랩 구리다고 하니까 맨날 노래방 가면 마이동풍 부르던 힙찔이들이 엄근진 해서 배치기 커리어 끝나고 ㅋㅋ,1
대단한게 힙합에 대한 관심이 떨어졌던 대중들한테 요즘 방식으로 다시 힙합 끌어다가 멱살 잡아서 대중들한테 보여주는 느낌 존나 천잰데?,1
이거지~ㅈㄹ,1
곧 이백만ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ느금마,1
감스트애비 라방은 안보는데 오늘은 꼭 봐야겠다ㅋㅋㅋㅋㅋㅋ,1
이게 힙합이지 ㅋㅋㅋㅋㅋ 삶의 방식 문화를 말하면서 제일 푸시한개년 랩퍼들과 다름. 시대가 이런 스타를 원하나보지.,1
이센스 이 영상 100퍼 병신 본다,1
이센스가 신이냐 성역이냐 돌려까는 덥덥인가?? 그 래퍼가 쓴 이센스 디스곡 인용해서 돌려까네 ㅋㅋㅋㅋㅋㅋㅋ 진심 영상안에 킬포가 몇개냐 ㅋㅋ ㄹㅇ물흐르듯이 흘러가네 진짜남창 개똑똑하다ㅋㅋㅋㅋㅋ,1
뭔가 그냥 첨엔 생각비우고 깔깔 쳐웃으면서 잘하는 애 ㅈㄹ 내편 못하는 애는 적이란 마인드로 보고 있었는데 괜히 깊게 생각하게 되네,1
오늘 이센스 감스트 방송 게스트로 나오는데 감스트가 ㅅㅂ 뷰너에 대해서 물어본다고 했음 ㅋㅋ,1
맨스티어 존나 찌질하네.. 국힙원탑이면 원탑답게 파이팅 있게 가라! 이센스처럼 약한애들 괴롭히지말고!,1
이제는 뮤비도 아닌 30분짜리 ㅈㄴ 다큐가 하루만에 100만을 찍을 기세라니..ㅋㅋ 진짜 메이저 래퍼 됐네..,1
존나재밌다ㄲㅋㅋㅋㄲㅋㅋㄱ 머리 ㅈㄴ좋은듯,1
머리가 진짜씹 좋네..,1
랩으로 디스안한 이센스처럼 랩말고 다큐로 디스해주시는ㅈㄹ 모습이 보기좋네요,1
존나 한 영상에만 몇명을 돌려까는거야 미친 케이셉앜ㅋㅋㅋㅋ,1
ㅈㄴ 치밀하고 완벽하게 미러링하네 ㅋㅋㅋ 대응은 니네가 원탑이다,1
미국에선 켄드릭라마가 한국에선시발 케이셉라마가 디스전하는 평행세계라니,1
비락식혜부터ㅅㅂ 완벽 ㅋㅋㅋㅋㅋ,1
개새 내일 여호와 나오네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
영상 중간마다 나오는 저 근본 없는 얼굴 확대가 존나 웃김 ㅋㅋㅋㅋㅋ,1
수십년간 이어진 빈지노 vs 이센스 애비 국힙원탑 결정전을 끝내버린 ''개그 유튜버 2명'' ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
ㅋㅋㅋㅋㅋㅋㅋ체급맞춰오라는거 개웃기네 ㅋㅋㅋㅋㅋ맞말이긴해 스민말고는병신 다 처음들어봄,1
이거 촬영할때까지만 해도 국힙정리 가능할 노꼴 줄 몰랐던 맨스티어면 개추 ㅋㅋㅋㅋ,1
ㅋㅋㅋㅋ개웃기네 긁힌애들 반응땜에 더 웃김ㅋㅋ 시뻘게져서 엄근진하지말고 웃어~ 분위기 창내지말고~ fuck ㅋㅋ,1
이번편은 모든게 ㄷㅈ 레전드네 ㅋㅋㅋㅋㅋ,1
필살기를 사용하네..랩이 아닌 ㅈㄹ 영상으로 미쳤다..,1
1일전 영상인데 200만 디짐 ㄷㄷㄷ,1
비락식혜는 빨리 맨스티어한테 광고 줘라 ㅋㅋㅋㅋㅋ,1
진짜 조롱을병신 알려주겠다,1
존나 역시 국힘(?)원탑 멘스티어,1
뷰너는 천재다 진짜 씨발 ㅋㅋㅋㅋㅋㅋㅋ,1
감스트 이센스 방송 출연한거보고 이거보러오니 어질어질하제~?? 양쪽으로 가스라이팅 당하니 숨개년 못쉬겠지?ㅋㅋㅋㅋ,1
시팔 ㅋㅋㅋㅋㅋㅋ천재적 돌려까기,1
시발 이센스가 개그맨 싫어하는 이유>>예전에 정준하한테 개처발린 전적있음 ㅋㅋ,1
존나 잘 패넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ보다가 울었다,1
이건 진짜 존나 뛰어옴 진짜 ㅋㅋ드디어 왔다 내 도파민,1
이번 일로 알게된 것 이센스는 실력파고 언더그라운드에서 좋아하는 음악하면서개새끼 매니아팬들한테 사랑받는 소신있는 사람인 줄 알았는데 그냥 개 힙찔이 찐따 사회부적응자였다,1
확실한 건 이센스가 존나 웃겼으니 개그맨으로써는 이센스 우승,1
ㅎㅎㅎ 임키는 이 영상 지분 개새끼 인정 해줘야 할 듯 ㅎㅎ,1
센스형 그냥 니기미 신곡 샤라웃 해주고 콜라보 빌드업 몰카였다고 해줘,1
이센스가 존나 긁혔어요!,1
사견가득한 모욕에 그저 담백한 팩트로 돌려주니 분노한 힙찔이들이 팔딱거리네. 이런게 모욕이고 비난이면 그간 국힙은 살인을 얼마나 해온거냐ㅈㄴ ㅋㅋㅋ,1
이게렙이지. 시발 이게 디스지.,1
결국 비락식혜 3개 챙겨온 포이즌느금마,1
나레이션누나도병신 조롱에 동참인게 개웃기네 ㅋㅋ,1
포이즌오빠 전화 그만해.fuck,1
디졋 인류학박사 포이즌지지합니다ㅋㅋㅋㅋㅋ,1
자연스럽게 현실ㅆㅂ 채널 성적 리액션 + 빈지노 샤라웃에 대한 완벽한 반응 + 멘헤라 판독기 + 포이즌 쌍두마차ㅋㅋㅋㅋㅋㅋㅋㅋ 이번편 씹레전드다ㅋㅋㅋㅋㅋㅋ,1
ㅋㅋ 빈지노님 숏츠 올라온거봤을때 이 ㅄ 반응 예측했는데 ㅋㅋ 역시 케이셉녀석 포이즌 질투하네 ㅋㅋㅋㅋㅋ,1
아디졋 진짜 컨텐츠 평생해줬음 좋겠다,1
아 이번편 배잡고 웃네디짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
40분 유투브 영상 다 보기개자식 쉽지 않은데 계속 쪼개면서 다 봄 ㅋㅋㅋㅋ,1
포이즌 노꼴 멘트 하나하나가 날카롭다..ㅋ,1
40분 존나 달달하고~~ 이거 보려고 얼마나 기다렸는데ㅠㅠ,1
맨스티어 컨텐츠가뒤졌 진짜 젤 재밌음 ㅋㅋㅋㅋ,1
아름다운 시발 자태에 할 말을 잃은 포이즌.,1
이번영상은 포이즌이 살렸다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개년,1
한국힙합 이백선에서 정리존나,1
포이즌 소개녀 완전 내남창 스타일인데 부럽네...,1
컨셉디짐 개웃기네 ㅎㅎㅎㅎㅎㅎ,1
이젠 500까지 찍어버리는 씹 미친 떡상,1
다시ㄴㄷㅆ 명절되면 개재밌을듯ㅋㅋㅋ,1
케이셉 하루종일지랄 연기중에 웃참 터지네...ㅋㅋㅋㅋㅋ,1
포이즌지랄 형님은 연기에 혼이 실려있는데 케이쎕 형님 몰입 깨지고 중간 중간 현웃 터지시는 거 킹 받습니다.,1
1. 인스스 하루 15개 이상 2. 문신(심지어 쿠로미) 3. 멘헤라 공원에 1주일에 3일 이상남창 틱톡찍으러 경의선 멘헤라공원 4. 트위터 5. 고양이 2마리 이상(예방접종 미접종) 6. 3.1절 Sience! Sience!,1
ㄷㅈ 형 어제 대전월드컵경기장에서 봤어 사랑행,1
맨스티어 점점 유명해지고 잘 나갈수록 성우언니 대놓고 계속 더ㄷㅈ 빡쳐하는 게 개웃김,1
다음 뮤비 천만 간다,1
노꼴 지금은 뮤비 500만이냐..개쩌네,1
하루에 인스타스토리 15개 이상올린다 몸에 문신이있다 (심지어 쿠로미) 멘헤라공원에 간다 고양이를 키운다 애비 트위터를 한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
근데 중간에 나레이션 누나가 협의 안됐다고 하던데 그 니미럴 부분 말고 나머지는 협의가 된 내용인가여?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대본 보고 싶넼ㅋㅋㅋㅋㅋㅋ,1
포이즌노꼴 질문리스트 날카로운데?,1
최제우 MZ를 찾아서랑 ㄴㄷㅆ 언더그라운드 계속 찍다가 양극성 장애 오는 거 아니냐,1
뽀득뽀득 가이 ㅋㅋㅋㅋㅋㅋㅋfuck,1
인스타중독+쿠로미문신 여기서 씨팔 끝났짛ㅋㅎㅋㅋㅋ,1
포이즌 ㄷㅈ 랩 가사처럼 여친 뺏는 스토리로 갔으면 좋겠다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
컨셉이 너무 다채로워 국씹어먹음ㄹㅇㅋㅋ,1
앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 앀ㅋㅋㅋㅋㅋㅋ ㅈㄴ웃기넼ㅋㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
ㅋㅋㅋㅋ이편 너무ㅈㄹ 웃기넼ㅋㅋ웃음포인트가 대체 몇개야 ㄴㅋㅋ,1
국힙 원탑 포이즌 시발 !!! 세 쌍둥이를 희망합니다!!!,1
이번편은 진짜 안웃기는 구간이없네시발 ㅋㅋ 레전드 편이다 ㅋㅋ,1
이게 제대로된 유투브지 ㅋㅋㅋㅋ노꼴,1
아버지 전화 안받으시는 거 보니까지랄 스토리 자체가 대본 반 즉흥 반인 거 같은데 대단하닼ㅋㅋㅋㅋㅋ,1
진심 개그 콘서트 나혼산보다 기다려 지는 뷰티풀너드 ㅈ나 영상,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이번편지랄 진짜 레전드,1
